key,label,fy,stage,variant,value,documents_disagree,source
hs special ed instr materials,H.S. Special Education Instr. Materials,2021,settled,,2659,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2022,proposed,,2934,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2022,restated,,193,0,fy24-approved-budget.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2022,settled,,2934,0,fy23-approved-budget.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2023,proposed,,3073,0,fy23-approved-budget.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2023,settled,,3073,0,fy24-approved-budget.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2024,proposed,,3458,0,final-fy25-budget-4-3-24.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2024,restated,,3328,0,final-fy26-town-manager-39-s-target-budget-approved-3-12-25.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2025,proposed,,1836,0,fy26-school-dept-approved-budget-3-12-25.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2026,proposed,,3144,0,fy26-school-dept-approved-budget-3-12-25.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2026,settled,,3144,0,final-budget-document.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2027,proposed,,3521,0,fy27-budget-projections-as-of-2-16-26-with-restorations.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2027,proposed,Balanced,2215,0,final-budget-document.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2027,proposed,Core Budget,2215,0,final-budget-document.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2027,proposed,Level Service,2215,0,fy27-budget-projections-as-of-3-23-26.txt
hs special ed instr materials,H.S. Special Education Instr. Materials,2027,proposed,Restoration,2215,0,final-budget-document.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2014,restated,,50819,0,fy19-supt-proposed-personnel-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2015,restated,,0,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2016,restated,,141139,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2017,restated,,134526,0,fy21-approved-school-budget-6-13-20.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2018,restated,,136132,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2018,settled,,125144,0,fy19-supt-proposed-personnel-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2019,proposed,,101857,1,fy19-supt-proposed-personnel-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2019,restated,,99700,0,fy23-approved-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2019,settled,,101819,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2020,proposed,,109172,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2020,restated,,130564,0,fy24-approved-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2020,settled,,132009,0,fy21-approved-school-budget-6-13-20.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2021,proposed,,136485,0,fy21-approved-school-budget-6-13-20.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2021,restated,,136485,0,fy24-approved-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2021,settled,,136485,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2022,proposed,,161890,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2022,restated,,227509,0,fy24-approved-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2022,settled,,240844,0,fy23-approved-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2023,proposed,,248937,0,fy23-approved-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2023,restated,,274514,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2023,settled,,248937,0,fy24-approved-budget.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2024,proposed,,286180,0,final-fy25-budget-4-3-24.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2024,restated,,215465,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2025,proposed,,347258,1,fy26-school-dept-approved-budget-3-12-25.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2025,restated,,294050,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2026,proposed,,275473,0,fy26-school-dept-approved-budget-3-12-25.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2026,settled,,275473,0,final-budget-document.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2027,proposed,,342739,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2027,proposed,Balanced,320534,0,final-budget-document.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2027,proposed,Core Budget,342739,0,final-budget-document.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2027,proposed,Level Service,320534,0,fy27-budget-projections-as-of-3-23-26.txt
hs special ed para,H.S. Special Ed Paraprofessionals,2027,proposed,Restoration,342739,0,final-budget-document.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2014,restated,,387047,0,fy19-supt-proposed-personnel-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2015,restated,,419578,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2016,restated,,460723,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2017,proposed,,385402,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2017,restated,,380738,0,fy21-approved-school-budget-6-13-20.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2018,proposed,,409486,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2018,restated,,421252,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2018,settled,,448486,0,fy19-supt-proposed-personnel-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2019,proposed,,347959,1,fy19-supt-proposed-personnel-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2019,restated,,357584,0,fy23-approved-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2019,settled,,357584,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2020,proposed,,368998,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2020,restated,,368998,0,fy24-approved-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2020,settled,,368998,0,fy21-approved-school-budget-6-13-20.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Tchr,2021,proposed,,378784,0,fy21-approved-school-budget-6-13-20.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2021,restated,,378784,0,fy24-approved-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2021,settled,,378784,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2022,proposed,,387222,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2022,restated,,454812,0,fy24-approved-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2022,settled,,446434,0,fy23-approved-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2023,proposed,,470225,0,fy23-approved-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2023,restated,,382117,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2023,settled,,470225,0,fy24-approved-budget.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2024,proposed,,385079,0,final-fy25-budget-4-3-24.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2024,restated,,442424,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2025,proposed,,472165,1,fy26-school-dept-approved-budget-3-12-25.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2025,restated,,404697,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2026,proposed,,449087,0,fy26-school-dept-approved-budget-3-12-25.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2026,settled,,449087,0,final-budget-document.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2027,proposed,,454990,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2027,proposed,Balanced,382549,0,final-budget-document.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2027,proposed,Core Budget,454990,0,final-budget-document.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2027,proposed,Level Service,382549,0,fy27-budget-projections-as-of-3-23-26.txt
hs special ed resource rm teacher,H.S. Specl Ed Resourse Rm Teacher,2027,proposed,Restoration,454990,0,final-budget-document.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2014,restated,,31791,0,fy19-supt-proposed-personnel-budget.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2015,restated,,33353,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2016,restated,,34965,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2017,proposed,,30843,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2017,restated,,30844,0,fy21-approved-school-budget-6-13-20.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2018,proposed,,33255,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2018,restated,,32445,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2018,settled,,33255,0,fy19-supt-proposed-personnel-budget.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2019,proposed,,33761,0,fy19-supt-proposed-personnel-budget.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2019,restated,,33207,0,fy23-approved-budget.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2019,settled,,33761,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2020,proposed,,35277,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2020,restated,,25879,0,fy24-approved-budget.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2020,settled,,12940,0,fy21-approved-school-budget-6-13-20.txt
hs special ed speech pathologist,H.S. Specl Ed Speech Pathlgsts,2021,proposed,,14109,0,fy21-approved-school-budget-6-13-20.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2021,restated,,14109,0,fy24-approved-budget.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2021,settled,,14109,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2022,proposed,,14613,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2022,restated,,14978,0,fy24-approved-budget.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2022,settled,,14978,0,fy23-approved-budget.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2023,proposed,,15727,0,fy23-approved-budget.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2023,settled,,15727,0,fy24-approved-budget.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2024,proposed,,16415,0,final-fy25-budget-4-3-24.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2025,proposed,,33850,1,fy26-school-dept-approved-budget-3-12-25.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2026,proposed,,36085,0,fy26-school-dept-approved-budget-3-12-25.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2026,settled,,36085,0,final-budget-document.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2027,proposed,,37348,0,fy27-budget-projections-as-of-2-16-26-with-restorations.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2027,proposed,Balanced,37348,0,final-budget-document.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2027,proposed,Core Budget,37348,0,final-budget-document.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2027,proposed,Level Service,37348,0,fy27-budget-projections-as-of-3-23-26.txt
hs special ed speech pathologist,H.S. Special Ed Speech Pathologists,2027,proposed,Restoration,37348,0,final-budget-document.txt
hs special ed sub,H.S. Special Ed Subs.,2014,restated,,9367,0,fy19-supt-proposed-personnel-budget.txt
hs special ed sub,H.S. Special Ed Subs.,2015,restated,,16157,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed sub,H.S. Special Ed Subs.,2016,restated,,11974,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed sub,H.S. Special Ed Subs.,2017,proposed,,6500,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
hs special ed sub,H.S. Special Ed Subs.,2017,restated,,6652,0,fy21-approved-school-budget-6-13-20.txt
hs special ed sub,H.S. Special Ed Subs.,2018,proposed,,13500,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
hs special ed sub,H.S. Special Ed Subs.,2018,restated,,24026,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
hs special ed sub,H.S. Special Ed Subs.,2018,settled,,13500,0,fy19-supt-proposed-personnel-budget.txt
hs special ed sub,H.S. Special Ed Subs.,2019,proposed,,13500,0,fy19-supt-proposed-personnel-budget.txt
hs special ed sub,H.S. Special Ed Subs.,2019,restated,,17553,0,fy23-approved-budget.txt
hs special ed sub,H.S. Special Ed Subs.,2019,settled,,29370,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed sub,H.S. Special Ed Subs.,2020,proposed,,13500,0,budget-hearing-fy20-proposed-lps-budget.txt
hs special ed sub,H.S. Special Ed Subs.,2020,restated,,1365,0,fy24-approved-budget.txt
hs special ed sub,H.S. Special Ed Subs.,2020,settled,,13500,0,fy21-approved-school-budget-6-13-20.txt
hs special ed sub,H.S. Special Ed Subs.,2021,proposed,,8500,0,fy21-approved-school-budget-6-13-20.txt
