report_fy,document,page,schedule_fy,grade,step,rate,basis,confirmed_by
2022,4129-fy-2022-annual-town-report.pdf,152,2023,5,7,19.81,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,5,8,20.40,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,6,1,17.43,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,6,2,17.96,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,6,3,18.50,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,6,4,19.05,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,6,5,19.62,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,6,6,20.21,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,6,7,20.82,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,6,8,21.44,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,7,1,19.40,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,7,2,19.99,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,7,3,20.59,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,7,4,21.20,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,7,5,21.84,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,7,6,22.49,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,7,7,23.17,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,7,8,23.86,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,8,1,20.70,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,8,2,21.33,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,8,3,21.97,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,8,4,22.62,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,8,5,23.30,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,8,6,24.00,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,8,7,24.72,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,8,8,25.46,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,9,1,22.57,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,9,2,23.24,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,9,3,23.94,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,9,4,24.66,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,9,5,25.40,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,9,6,26.16,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,9,7,26.95,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,9,8,27.76,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,10,1,24.58,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,10,2,25.31,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,10,3,26.07,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,10,4,26.86,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,10,5,27.66,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,10,6,28.49,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,10,7,29.35,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,10,8,30.23,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,11,1,26.84,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,11,2,27.64,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,11,3,28.47,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,11,4,29.33,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,11,5,30.21,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,11,6,31.11,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,11,7,32.04,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,11,8,33.01,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,12,1,29.23,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,12,2,30.10,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,12,3,31.01,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,12,4,31.94,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,12,5,32.89,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,12,6,33.88,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,12,7,34.90,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,12,8,35.94,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,13,1,31.86,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,13,2,32.81,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,13,3,33.80,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,13,4,34.81,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,13,5,35.85,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,13,6,36.93,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,13,7,38.04,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,13,8,39.18,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,14,1,34.72,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,14,2,35.76,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,14,3,36.84,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,14,4,37.94,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,14,5,39.08,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,14,6,40.25,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,14,7,41.46,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,14,8,42.70,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,15,1,37.85,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,15,2,38.98,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,15,3,40.15,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,15,4,41.36,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,15,5,42.60,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,15,6,43.88,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,15,7,45.19,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,15,8,46.55,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,16,1,41.25,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,16,2,42.49,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,16,3,43.77,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,16,4,45.08,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,16,5,46.43,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,16,6,47.83,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,16,7,49.26,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,16,8,50.74,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,17,1,44.97,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,17,2,46.32,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,17,3,47.71,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,17,4,49.14,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,17,5,50.61,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,17,6,52.13,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,17,7,53.69,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,17,8,55.30,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,18,1,49.01,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,18,2,50.48,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,18,3,52.00,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,18,4,53.56,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,18,5,55.17,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,18,6,56.82,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,18,7,58.53,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,18,8,60.28,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,19,1,53.43,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,19,2,55.03,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,19,3,56.68,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,19,4,58.38,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,19,5,60.13,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,19,6,61.94,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,19,7,63.79,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,19,8,65.71,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,20,1,58.23,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,20,2,59.98,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,20,3,61.78,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,20,4,63.63,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,20,5,65.54,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,20,6,67.51,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,20,7,69.53,PDF text layer,the document itself; no reading was involved
2022,4129-fy-2022-annual-town-report.pdf,152,2023,20,8,71.62,PDF text layer,the document itself; no reading was involved
