report_fy,document,page,as_of_fy,as_of_basis,section,category,amount,identities_closed
2017,4124-fy-2017-annual-town-report.pdf,40,2017,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,295925,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,70000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,200000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,170991,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,3518590,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,5157926,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,6179649,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,102145,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,33000000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2732944,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,1054441,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,52186686,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,36889530,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2016,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,15297156,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,135000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,393500,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,199516,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,4042237,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,5861930,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,5231741,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,133472,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,29605000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2883415,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,1070392,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,49556203,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,33692279,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,50681203,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,1125000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,15863924,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2015,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,1125000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2014,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,195000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2014,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,592000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2014,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,228167,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2014,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,4529203,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2017,4124-fy-2017-annual-town-report.pdf,40,2014,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,6524160,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
