fy,lea_number,municipality,equalized_valuation,property_local_effort,income,income_local_effort,combined_effort_yield,town_foundation_enrollment,town_foundation_budget,target_local_contribution,municipal_revenue_growth_factor,preliminary_contribution,excess_effort,effort_reduction,shortfall,dollar_increment,acceleration,required_local_contribution,doc_id
2008,194,Montgomery,97156900,285899,22006000,347223,633122,103,881813,633122,0.0435,634021,899,225,0,0,,633796,sources/state-dese/dese-ch70-key-factors.xlsx
2008,195,Mount Washington,66748400,196417,3045000,48046,244463,16,126517,104377,0.069,118913,14536,3634,0,0,,115279,sources/state-dese/dese-ch70-key-factors.xlsx
2008,196,Nahant,841133900,2475166,139451000,2200336,4675503,390,3036298,2504946,0.0428,3063267,558321,139580,0,0,,2923687,sources/state-dese/dese-ch70-key-factors.xlsx
2008,197,Nantucket,17562057600,51679062,492207000,7766319,59445382,1288,10186788,8404100,0.058,13567516,5163416,1290854,0,0,,12276662,sources/state-dese/dese-ch70-key-factors.xlsx
2008,198,Natick,6522435400,19193272,1234851000,19484175,38677447,4687,38430674,31705306,0.027,36430074,4724768,1181192,0,0,,35248882,sources/state-dese/dese-ch70-key-factors.xlsx
2008,199,Needham,7307708400,21504059,1681573000,26532807,48036865,4852,39802781,32837294,0.0485,36044839,3207545,801886,0,0,,35242953,sources/state-dese/dese-ch70-key-factors.xlsx
2008,2,Acton,3909226500,11503502,921360000,14537737,26041239,4715,37746481,26041239,0.0411,29923066,3881827,970457,0,0,,28952609,sources/state-dese/dese-ch70-key-factors.xlsx
2008,20,Barnstable,14974792700,44065636,1312601000,20710958,64776595,6033,51362891,42374385,0.0265,50624816,8250431,2062608,0,0,,48562208,sources/state-dese/dese-ch70-key-factors.xlsx
2008,200,New Ashford,31707400,93304,4541000,71650,164954,42,331314,164954,0.0381,169772,4818,1205,0,0,,168568,sources/state-dese/dese-ch70-key-factors.xlsx
2008,201,New Bedford,6341749200,18661575,1304208000,20578529,39240104,14771,146186913,39240104,0.0476,20734550,0,0,18505554,395849,,21130399,sources/state-dese/dese-ch70-key-factors.xlsx
2008,202,New Braintree,110160700,324165,28589000,451093,775258,188,1551982,775258,0.0592,653624,0,0,121634,6171,,659795,sources/state-dese/dese-ch70-key-factors.xlsx
2008,203,Newbury,1405083400,4134675,228898000,3611682,7746356,1067,8753758,7221850,0.0499,6644731,0,0,577119,63289,,6708020,sources/state-dese/dese-ch70-key-factors.xlsx
2008,204,Newburyport,3549054100,10443639,586153000,9248652,19692291,2296,18482293,15247892,0.0517,19655728,4407836,1101959,0,0,,18553769,sources/state-dese/dese-ch70-key-factors.xlsx
2008,205,New Marlborough,456833200,1344302,29576000,466667,1810969,180,1458104,1202936,0.1127,1558626,355690,88923,0,0,,1469704,sources/state-dese/dese-ch70-key-factors.xlsx
2008,206,New Salem,108627100,319652,19077000,301008,620660,159,1411985,620660,0.0371,678934,58274,14569,0,0,,664366,sources/state-dese/dese-ch70-key-factors.xlsx
2008,207,Newton,21604607900,63574890,6003681000,94729463,158304353,11688,96710790,79786402,0.0342,98759237,18972835,4743209,0,0,,94016028,sources/state-dese/dese-ch70-key-factors.xlsx
2008,208,Norfolk,1546041200,4549465,381483000,6019254,10568718,1802,14320296,10568718,0.0572,8979769,0,0,1588949,169878,,9149647,sources/state-dese/dese-ch70-key-factors.xlsx
2008,209,North Adams,642933300,1891930,185106000,2920707,4812637,1989,18639768,4812637,0.0353,3668266,0,0,1144371,35432,,3703698,sources/state-dese/dese-ch70-key-factors.xlsx
2008,21,Barre,462168100,1360001,107801000,1700945,3060946,1062,8718590,3060946,0.0313,2479207,0,0,581739,24040,,2503247,sources/state-dese/dese-ch70-key-factors.xlsx
2008,210,Northampton,2974992300,8754374,628284000,9913419,18667793,3012,26175441,18667793,0.05,19956708,1288915,322229,0,0,,19634479,sources/state-dese/dese-ch70-key-factors.xlsx
2008,211,North Andover,4648968500,13680307,1151240000,18164914,31845220,4519,35293062,29116777,0.0596,31931943,2815166,703792,0,0,,31228152,sources/state-dese/dese-ch70-key-factors.xlsx
2008,212,North Attleborough,4014219100,11812459,758997000,11975882,23788341,4968,40377087,23788341,0.0566,17942293,0,0,5846048,339623,,18281916,sources/state-dese/dese-ch70-key-factors.xlsx
2008,213,Northborough,2465591800,7255384,520262000,8208987,15464371,2747,21660119,15464371,0.0524,17852798,2388427,597107,0,0,,17255691,sources/state-dese/dese-ch70-key-factors.xlsx
2008,214,Northbridge,1694975200,4987726,345880000,5457490,10445215,2693,22716091,10445215,0.0508,7829633,0,0,2615582,149022,,7978655,sources/state-dese/dese-ch70-key-factors.xlsx
2008,215,North Brookfield,415242900,1221916,93532000,1475801,2697717,839,7102749,2697717,0.0368,2523738,0,0,173979,0,,2523738,sources/state-dese/dese-ch70-key-factors.xlsx
2008,216,Northfield,368576600,1084593,68653000,1083246,2167839,476,4026412,2167839,0.056,2347838,179999,45000,0,0,,2302838,sources/state-dese/dese-ch70-key-factors.xlsx
2008,217,North Reading,2687227900,7907582,536739000,8468970,16376553,2720,21777805,16376553,0.0473,16324279,0,0,52274,0,,16324279,sources/state-dese/dese-ch70-key-factors.xlsx
2008,218,Norton,2390733000,7035100,464338000,7326587,14361687,3251,26197491,14361687,0.0485,13048073,0,0,1313614,124445,,13172518,sources/state-dese/dese-ch70-key-factors.xlsx
2008,219,Norwell,2465833200,7256094,577290000,9108807,16364901,2207,17564181,14490450,0.0496,15880855,1390405,347601,0,0,,15533254,sources/state-dese/dese-ch70-key-factors.xlsx
2008,22,Becket,420461700,1237273,26568000,419205,1656478,266,2242474,1656478,0.058,1618619,0,0,37859,0,,1618619,sources/state-dese/dese-ch70-key-factors.xlsx
2008,220,Norwood,4596113300,13524772,726008000,11455363,24980136,3590,31087580,24980136,0.0574,30192493,5212357,1303089,0,0,,28889404,sources/state-dese/dese-ch70-key-factors.xlsx
2008,221,Oak Bluffs,2799162000,8236966,69695000,1099687,9336653,666,5605263,4624342,0.0442,4605543,0,0,18799,0,,4605543,sources/state-dese/dese-ch70-key-factors.xlsx
2008,222,Oakham,212968400,626692,48087000,758744,1385436,407,3303085,1385436,0.0642,784576,0,0,600860,14745,,799321,sources/state-dese/dese-ch70-key-factors.xlsx
2008,223,Orange,512435100,1507919,113887000,1796973,3304893,1417,12759369,3304893,0.047,3067799,0,0,237094,0,,3067799,sources/state-dese/dese-ch70-key-factors.xlsx
2008,224,Orleans,3981793400,11717041,223615000,3528324,15245365,530,4325873,3568845,0.0479,5410580,1841735,460434,0,0,,4950146,sources/state-dese/dese-ch70-key-factors.xlsx
2008,225,Otis,553194700,1627861,32704000,516022,2143883,158,1276869,1053417,0.0414,1474500,421083,105271,0,0,,1369229,sources/state-dese/dese-ch70-key-factors.xlsx
2008,226,Oxford,1371153400,4034830,301294000,4753987,8788817,2217,18719442,8788817,0.0801,8960015,171198,42800,0,0,,8917216,sources/state-dese/dese-ch70-key-factors.xlsx
2008,227,Palmer,979571100,2882539,247755000,3909218,6791757,2149,19126448,6791757,0.046,6540305,0,0,251452,0,,6540305,sources/state-dese/dese-ch70-key-factors.xlsx
2008,228,Paxton,548885800,1615181,147171000,2322147,3937328,694,5482049,3937328,0.0486,4051641,114313,28578,0,0,,4023063,sources/state-dese/dese-ch70-key-factors.xlsx
2008,229,Peabody,7758307400,22830016,1165419000,18388638,41218654,6540,56887014,41218654,0.0415,37943874,0,0,3274780,364319,,38308193,sources/state-dese/dese-ch70-key-factors.xlsx
2008,23,Bedford,2946953200,8671864,567700000,8957491,17629355,2413,20263458,16717353,0.0562,21726511,5009158,1252290,0,0,,20474222,sources/state-dese/dese-ch70-key-factors.xlsx
2008,230,Pelham,149533800,440026,35520000,560455,1000481,216,1767751,1000481,0.028,1468820,468339,117085,0,0,,1351735,sources/state-dese/dese-ch70-key-factors.xlsx
2008,231,Pembroke,2586794800,7612043,491020000,7747590,15359633,3334,26921545,15359633,0.0468,15432646,73013,18253,0,0,,15414393,sources/state-dese/dese-ch70-key-factors.xlsx
2008,232,Pepperell,1322448300,3891508,304938000,4811484,8702992,2226,18151924,8702992,0.0399,7821406,0,0,881586,0,,7821406,sources/state-dese/dese-ch70-key-factors.xlsx
2008,233,Peru,74226100,218422,11393000,179765,398187,154,1286392,398187,0.0603,504142,105955,26489,0,0,,477653,sources/state-dese/dese-ch70-key-factors.xlsx
2008,234,Petersham,157899400,464643,26925000,424838,889481,217,1798000,889481,0.0328,925952,36471,9118,0,0,,916834,sources/state-dese/dese-ch70-key-factors.xlsx
2008,235,Phillipston,200845300,591018,32695000,515880,1106898,334,2793090,1106898,0.0342,1054987,0,0,51911,0,,1054987,sources/state-dese/dese-ch70-key-factors.xlsx
2008,236,Pittsfield,3088729400,9089063,867993000,13695683,22784745,6445,59041739,22784745,0.0516,26800320,4015575,1003894,0,0,,25796426,sources/state-dese/dese-ch70-key-factors.xlsx
2008,237,Plainfield,84222700,247838,10325000,162914,410752,84,733097,410752,0.0322,406434,0,0,4318,0,,406434,sources/state-dese/dese-ch70-key-factors.xlsx
2008,238,Plainville,1169940400,3442730,211413000,3335793,6778524,1449,11835486,6778524,0.0679,6954371,175847,43962,0,0,,6910409,sources/state-dese/dese-ch70-key-factors.xlsx
2008,239,Plymouth,9961552300,29313404,1344654000,21216709,50530112,8346,72586826,50530112,0.06,55752066,5221954,1305489,0,0,,54446578,sources/state-dese/dese-ch70-key-factors.xlsx
2008,24,Belchertown,1305703400,3842234,332033000,5239004,9081237,2688,21732816,9081237,0.0512,10132157,1050920,262730,0,0,,9869427,sources/state-dese/dese-ch70-key-factors.xlsx
2008,240,Plympton,431134200,1268679,73369000,1157657,2426336,472,3813728,2426336,0.0638,2987520,561184,140296,0,0,,2847224,sources/state-dese/dese-ch70-key-factors.xlsx
2008,241,Princeton,517610900,1523150,140870000,2222726,3745876,610,4810094,3745876,0.041,3927881,182005,45501,0,0,,3882380,sources/state-dese/dese-ch70-key-factors.xlsx
2008,242,Provincetown,2556302100,7522313,104708000,1652142,9174455,165,1476432,1218056,0.0345,2166546,948490,237123,0,0,,1929424,sources/state-dese/dese-ch70-key-factors.xlsx
2008,243,Quincy,12486829000,36744420,2061942000,32534483,69278903,8823,84013214,69278903,0.0544,71786144,2507241,626810,0,0,,71159334,sources/state-dese/dese-ch70-key-factors.xlsx
2008,244,Randolph,3524469100,10371294,682071000,10762101,21133394,3838,36045190,21133394,0.0285,24145362,3011968,752992,0,0,,23392370,sources/state-dese/dese-ch70-key-factors.xlsx
2008,245,Raynham,2049468900,6030878,345130000,5445656,11476534,2237,18068006,11476534,0.0707,10603595,0,0,872939,0,,10603595,sources/state-dese/dese-ch70-key-factors.xlsx
2008,246,Reading,3952521900,11630905,837165000,13209261,24840166,4235,33560715,24840166,0.0443,25629673,789507,197377,0,0,,25432296,sources/state-dese/dese-ch70-key-factors.xlsx
2008,247,Rehoboth,1724446400,5074449,348731000,5502474,10576924,2006,16216840,10576924,0.059,9287968,0,0,1288956,87705,,9375673,sources/state-dese/dese-ch70-key-factors.xlsx
2008,248,Revere,5049492600,14858911,797383000,12581558,27440469,6147,60222802,27440469,0.0506,27026783,0,0,413686,0,,27026783,sources/state-dese/dese-ch70-key-factors.xlsx
2008,249,Richmond,401965000,1182844,55413000,874338,2057182,213,1666525,1374883,0.0344,2099756,724873,181218,0,0,,1918538,sources/state-dese/dese-ch70-key-factors.xlsx
2008,25,Bellingham,2509075900,7383343,402841000,6356252,13739595,2675,21773306,13739595,0.0492,13480230,0,0,259365,0,,13480230,sources/state-dese/dese-ch70-key-factors.xlsx
2008,250,Rochester,830394500,2443564,143650000,2266591,4710155,1009,8187331,4710155,0.0545,5214305,504150,126038,0,0,,5088268,sources/state-dese/dese-ch70-key-factors.xlsx
2008,251,Rockland,2043639700,6013725,375321000,5922026,11935751,2610,22729375,11935751,0.0416,12708230,772479,193120,0,0,,12515110,sources/state-dese/dese-ch70-key-factors.xlsx
2008,252,Rockport,1952233400,5744748,229639000,3623374,9368121,1005,8298304,6846101,0.0273,7989102,1143001,285750,0,0,,7703352,sources/state-dese/dese-ch70-key-factors.xlsx
2008,253,Rowe,306234700,901143,13164000,207709,1108852,57,523550,431928,0.0241,629641,197713,49428,0,0,,580213,sources/state-dese/dese-ch70-key-factors.xlsx
2008,254,Rowley,966675800,2844593,174788000,2757904,5602496,1010,8286885,5602496,0.062,5977473,374977,93744,0,0,,5883729,sources/state-dese/dese-ch70-key-factors.xlsx
2008,255,Royalston,139348400,410054,21026000,331760,741814,231,2103908,741814,0.0132,188818,0,0,552996,3727,,192545,sources/state-dese/dese-ch70-key-factors.xlsx
2008,256,Russell,121031700,356154,31485000,496788,852943,267,2325366,852943,0.0824,934923,81980,20495,0,0,,914428,sources/state-dese/dese-ch70-key-factors.xlsx
2008,257,Rutland,778214100,2290015,195454000,3083983,5373998,1605,12756435,5373998,-0.0264,4686098,0,0,687900,48132,,4734230,sources/state-dese/dese-ch70-key-factors.xlsx
2008,258,Salem,4923330400,14487659,875668000,13816783,28304442,4912,44741250,28304442,0.0413,33166211,4861769,1215442,0,0,,31950769,sources/state-dese/dese-ch70-key-factors.xlsx
2008,259,Salisbury,1489163300,4382093,172232000,2717574,7099666,1236,10265226,7099666,0.057,7043624,0,0,56042,0,,7043624,sources/state-dese/dese-ch70-key-factors.xlsx
2008,26,Belmont,5538582800,16298134,1268647000,20017427,36315561,3636,29221520,24107754,0.0387,26918163,2810409,702602,0,0,,26215561,sources/state-dese/dese-ch70-key-factors.xlsx
2008,260,Sandisfield,213062000,626968,12523000,197595,824563,93,755848,623575,0.0453,799860,176285,44071,0,0,,755789,sources/state-dese/dese-ch70-key-factors.xlsx
2008,261,Sandwich,4579731300,13476565,594288000,9377011,22853577,3891,31085041,22853577,0.045,25799812,2946235,736559,0,0,,25063253,sources/state-dese/dese-ch70-key-factors.xlsx
2008,262,Saugus,4328919200,12738512,660129000,10415887,23154400,3208,26688201,22017766,0.0404,25458411,3440645,860161,0,0,,24598250,sources/state-dese/dese-ch70-key-factors.xlsx
2008,263,Savoy,61620700,181328,12459000,196585,377914,115,1004417,377914,0.0577,415887,37973,9493,0,0,,406394,sources/state-dese/dese-ch70-key-factors.xlsx
2008,264,Scituate,4327989400,12735776,673676000,10629640,23365416,3156,25161799,20758484,0.046,20516865,0,0,241619,0,,20516865,sources/state-dese/dese-ch70-key-factors.xlsx
2008,265,Seekonk,2140093300,6297555,380381000,6001866,12299420,2253,18166463,12299420,0.0626,16233438,3934018,983505,0,0,,15249934,sources/state-dese/dese-ch70-key-factors.xlsx
2008,266,Sharon,3028491900,8911804,804438000,12692876,21604681,3409,27264000,21604681,0.05,20756816,0,0,847865,0,,20756816,sources/state-dese/dese-ch70-key-factors.xlsx
2008,267,Sheffield,552811500,1626733,79680000,1257236,2883969,497,4027167,2883969,0.047,3772369,888400,222100,0,0,,3550269,sources/state-dese/dese-ch70-key-factors.xlsx
2008,268,Shelburne,219518000,645966,33674000,531327,1177293,233,2021407,1177293,0.0518,1338128,160835,40209,0,0,,1297919,sources/state-dese/dese-ch70-key-factors.xlsx
2008,269,Sherborn,1255862000,3695568,458748000,7238385,10933952,996,7876662,6498246,0.0425,7713683,1215437,303859,0,0,,7409824,sources/state-dese/dese-ch70-key-factors.xlsx
2008,27,Berkley,847587000,2494155,160818000,2537477,5031632,1245,10256553,5031632,0.0589,3914371,0,0,1117261,73933,,3988304,sources/state-dese/dese-ch70-key-factors.xlsx
2008,270,Shirley,658521800,1937802,135603000,2139621,4077423,929,8088772,4077423,0.046,3510552,0,0,566871,33562,,3544114,sources/state-dese/dese-ch70-key-factors.xlsx
2008,271,Shrewsbury,5041995700,14836850,1146679000,18092948,32929797,5811,46216469,32929797,0.0423,28254640,0,0,4675157,542159,,28796799,sources/state-dese/dese-ch70-key-factors.xlsx
2008,272,Shutesbury,215721500,634794,34974000,551839,1186633,306,2448625,1186633,0.0364,1619796,433163,108291,0,0,,1511505,sources/state-dese/dese-ch70-key-factors.xlsx
2008,273,Somerset,2822879500,8306758,415692000,6559023,14865781,2716,22105418,14865781,0.0327,19290145,4424364,1106091,0,0,,18184054,sources/state-dese/dese-ch70-key-factors.xlsx
2008,274,Somerville,8760328000,25778616,1592391000,25125643,50904259,5216,53650930,44262017,0.0465,39835278,0,0,4426739,380652,,40215930,sources/state-dese/dese-ch70-key-factors.xlsx
2008,275,Southampton,566148000,1665978,145378000,2293856,3959834,980,7886233,3959834,0.0599,4292493,332659,83165,0,0,,4209328,sources/state-dese/dese-ch70-key-factors.xlsx
2008,276,Southborough,2347541900,6908004,702515000,11084678,17992682,2043,16198348,13363637,0.0752,13067095,0,0,296542,0,,13067095,sources/state-dese/dese-ch70-key-factors.xlsx
2008,277,Southbridge,1135254100,3340660,276294000,4359522,7700183,2619,25314480,7700183,0.027,7008811,0,0,691372,0,,7008811,sources/state-dese/dese-ch70-key-factors.xlsx
2008,278,South Hadley,1434251600,4220506,388377000,6128031,10348538,2216,18060957,10348538,0.0391,12067809,1719271,429818,0,0,,11637991,sources/state-dese/dese-ch70-key-factors.xlsx
2008,279,Southwick,929952200,2736528,251253000,3964411,6700939,1669,13669777,6700939,0.0747,6183044,0,0,517895,0,,6183044,sources/state-dese/dese-ch70-key-factors.xlsx
2008,28,Berlin,560592600,1649630,105043000,1657428,3307058,365,2949866,2433639,0.0578,2852280,418641,104660,0,0,,2747620,sources/state-dese/dese-ch70-key-factors.xlsx
2008,280,Spencer,1156116200,3402050,241869000,3816345,7218396,1905,16297316,7218396,0.0509,4327754,0,0,2890642,82363,,4410117,sources/state-dese/dese-ch70-key-factors.xlsx
2008,281,Springfield,7118922700,20948528,1919165000,30281667,51230195,28699,286041159,51230195,0.0358,31367919,0,0,19862276,302838,,31670757,sources/state-dese/dese-ch70-key-factors.xlsx
2008,282,Sterling,1146763400,3374528,256776000,4051556,7426085,1366,10887839,7426085,0.0366,7889958,463873,115968,0,0,,7773990,sources/state-dese/dese-ch70-key-factors.xlsx
2008,283,Stockbridge,782590600,2302894,59201000,934107,3237000,179,1500983,1238311,0.0512,1890745,652434,163109,0,0,,1727637,sources/state-dese/dese-ch70-key-factors.xlsx
2008,284,Stoneham,3346362100,9847186,614560000,9696874,19544061,2816,23375494,19284783,0.0303,20617455,1332672,333168,0,0,,20284287,sources/state-dese/dese-ch70-key-factors.xlsx
2008,285,Stoughton,3756611000,11054407,672180000,10606035,21660442,4105,35185669,21660442,0.0386,23767249,2106807,526702,0,0,,23240547,sources/state-dese/dese-ch70-key-factors.xlsx
2008,286,Stow,1213054900,3569601,273290000,4312124,7881725,1173,9662321,7881725,0.0667,9011866,1130141,282535,0,0,,8729331,sources/state-dese/dese-ch70-key-factors.xlsx
2008,287,Sturbridge,1308345900,3850010,272683000,4302546,8152556,1607,13164032,8152556,0.0723,9507418,1354862,338716,0,0,,9168703,sources/state-dese/dese-ch70-key-factors.xlsx
2008,288,Sudbury,4260907900,12538378,1335483000,21072004,33610382,4517,36253056,29908771,0.0514,30031106,122335,30584,0,0,,30000522,sources/state-dese/dese-ch70-key-factors.xlsx
2008,289,Sunderland,351537100,1034452,74900000,1181814,2216267,401,3344861,2216267,0.0386,1586977,0,0,629290,30560,,1617537,sources/state-dese/dese-ch70-key-factors.xlsx
2008,29,Bernardston,196062600,576944,48314000,762326,1339270,316,2721278,1339270,0.0617,1441447,102177,25544,0,0,,1415903,sources/state-dese/dese-ch70-key-factors.xlsx
2008,290,Sutton,1332159300,3920084,289533000,4568415,8488499,1715,13584998,8488499,0.06,8137182,0,0,351317,0,,8137182,sources/state-dese/dese-ch70-key-factors.xlsx
