video_id,channel_rank,title,url,title_stem,kind,category,board_count,meeting_date,date_source,date_flag,note,classification_source,classified_by,classified_at
g4rpFi5wcMA,410,Master Plan Steering Committee 11.12.25,https://www.youtube.com/watch?v=g4rpFi5wcMA,Master Plan Steering Committee,meeting,regular,1,2025-11-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
rFmSl_tAYM0,411,Zoning Board of Appeals 11.12.25,https://www.youtube.com/watch?v=rFmSl_tAYM0,Zoning Board of Appeals,meeting,regular,1,2025-11-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Uw0FRfO8qok,412,Navigating Hospice 11.12.25,https://www.youtube.com/watch?v=Uw0FRfO8qok,Navigating Hospice,not_a_meeting,presentation,0,2025-11-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
TNDWEBs04b8,413,Planning Board 11.10.25,https://www.youtube.com/watch?v=TNDWEBs04b8,Planning Board,meeting,regular,1,2025-11-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
T48Lh75vfow,414,LHS Football vs Quabbin HS 11.07.25,https://www.youtube.com/watch?v=T48Lh75vfow,LHS Football vs Quabbin HS,not_a_meeting,school_sports,0,2025-11-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Csdrb7IzDS8,415,LHS Girls Soccer vs Seekonk 11.05.25,https://www.youtube.com/watch?v=Csdrb7IzDS8,LHS Girls Soccer vs Seekonk,not_a_meeting,school_sports,0,2025-11-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
bwcX6Tc12o4,416,Capital Planning Committee 11.05.25,https://www.youtube.com/watch?v=bwcX6Tc12o4,Capital Planning Committee,meeting,regular,1,2025-11-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
EsOj97htInE,417,LHS Alumni Association Reunion / Banquet 11.02.25,https://www.youtube.com/watch?v=EsOj97htInE,LHS Alumni Association Reunion / Banquet,not_a_meeting,school_event,0,2025-11-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ZSv6lnXAJ0s,418,Conservation Commission 11.05.25,https://www.youtube.com/watch?v=ZSv6lnXAJ0s,Conservation Commission,meeting,regular,1,2025-11-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
gvMBXdLD8D4,419,School Committee 11.05.25,https://www.youtube.com/watch?v=gvMBXdLD8D4,School Committee,meeting,regular,1,2025-11-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
0Jdjy1qTm1U,420,"Lunenburg Storytime - The Books We Love, Season 6 Episode 3",https://www.youtube.com/watch?v=0Jdjy1qTm1U,"Lunenburg Storytime - The Books We Love, Season 6 Episode 3",not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
gWyHshWZC4c,421,Lunenburg Homecoming Parade 11.01.25,https://www.youtube.com/watch?v=gWyHshWZC4c,Lunenburg Homecoming Parade,not_a_meeting,school_event,0,2025-11-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
25T0TEWN9jw,422,Select Board 11.04.25,https://www.youtube.com/watch?v=25T0TEWN9jw,Select Board,meeting,regular,1,2025-11-04,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
d6ubF0wyHm4,423,PACC 11.03.25,https://www.youtube.com/watch?v=d6ubF0wyHm4,PACC,meeting,regular,1,2025-11-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
g9ESodvPtPE,424,Municipal Building Design Committee 11.03.25,https://www.youtube.com/watch?v=g9ESodvPtPE,Municipal Building Design Committee,meeting,regular,1,2025-11-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
CMJWo-zrtDs,425,Board of Assessors 11.03.25,https://www.youtube.com/watch?v=CMJWo-zrtDs,Board of Assessors,meeting,regular,1,2025-11-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
JHo44iDQ_qM,426,Capital Planning Committee 10.29.25,https://www.youtube.com/watch?v=JHo44iDQ_qM,Capital Planning Committee,meeting,regular,1,2025-10-29,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
NrYYhL0Fvrg,427,LHS Field Hockey vs Greenfield 10.31.25,https://www.youtube.com/watch?v=NrYYhL0Fvrg,LHS Field Hockey vs Greenfield,not_a_meeting,school_sports,0,2025-10-31,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
vHptbLxIHd4,428,LHS Homecoming Football vs Littleton and Senior Ceremony 11.01.25,https://www.youtube.com/watch?v=vHptbLxIHd4,LHS Homecoming Football vs Littleton and Senior Ceremony,not_a_meeting,school_sports,0,2025-11-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
C1P3G4GgZso,429,Cemetery Commission 10.30.25,https://www.youtube.com/watch?v=C1P3G4GgZso,Cemetery Commission,meeting,regular,1,2025-10-30,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
fRGMie5Ky4Q,430,Water District 10.22.25,https://www.youtube.com/watch?v=fRGMie5Ky4Q,Water District,meeting,regular,1,2025-10-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
G7fiTibB8B8,431,Sewer Commission 10.28.25,https://www.youtube.com/watch?v=G7fiTibB8B8,Sewer Commission,meeting,regular,1,2025-10-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Yr_JfHYXDQY,432,Planning Board 10.27.25,https://www.youtube.com/watch?v=Yr_JfHYXDQY,Planning Board,meeting,regular,1,2025-10-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
urKq8T4DeHA,433,"Committee Confidential with Lili Marble - Season 1, Episode 1",https://www.youtube.com/watch?v=urKq8T4DeHA,"Committee Confidential with Lili Marble - Season 1, Episode 1",not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
5KfadiRJLi4,434,LHS Girls Field Hockey vs Leicester 10.24.25,https://www.youtube.com/watch?v=5KfadiRJLi4,LHS Girls Field Hockey vs Leicester,not_a_meeting,school_sports,0,2025-10-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
oVWly4MA-TI,435,Master Plan Steering Committee - Plan Lunenburg at Smokestack Roasters 10.22.25,https://www.youtube.com/watch?v=oVWly4MA-TI,Master Plan Steering Committee - Plan Lunenburg at Smokestack Roasters,meeting,forum,1,2025-10-22,title (mm.dd.yy),,an outreach session held off site,model,claude-opus-5 (1M context),2026-09-08
OaDD8h7xzAQ,436,Select Board 10.24.25,https://www.youtube.com/watch?v=OaDD8h7xzAQ,Select Board,meeting,regular,1,2025-10-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
U8eB4FOQsQI,437,Stormwater Task Force 10.23.25,https://www.youtube.com/watch?v=U8eB4FOQsQI,Stormwater Task Force,meeting,regular,1,2025-10-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ji1JxJt4efU,438,Finance Committee 10.23.25,https://www.youtube.com/watch?v=ji1JxJt4efU,Finance Committee,meeting,regular,1,2025-10-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
pYUyQsENwHY,439,Trust Funds Commission 10.23.25,https://www.youtube.com/watch?v=pYUyQsENwHY,Trust Funds Commission,meeting,regular,1,2025-10-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
IRQSd87FGrE,440,Parks Commission 10.22.25,https://www.youtube.com/watch?v=IRQSd87FGrE,Parks Commission,meeting,regular,1,2025-10-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
3GLw4gUpQBY,441,Advanced Care Planning 10.22.25,https://www.youtube.com/watch?v=3GLw4gUpQBY,Advanced Care Planning,not_a_meeting,presentation,0,2025-10-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
TzSzASofExE,442,Board of Assessors 10.22.25,https://www.youtube.com/watch?v=TzSzASofExE,Board of Assessors,meeting,regular,1,2025-10-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
c8kXUyZDZc8,443,Zoning Board of Appeals 10.22.25,https://www.youtube.com/watch?v=c8kXUyZDZc8,Zoning Board of Appeals,meeting,regular,1,2025-10-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
5o7AkUKzXo8,444,Select Board 10.21.25,https://www.youtube.com/watch?v=5o7AkUKzXo8,Select Board,meeting,regular,1,2025-10-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
m_zlIRNIONs,445,Lunenburg Library 20th Anniversary Celebration Kickoff and Presentation 10.03.25,https://www.youtube.com/watch?v=m_zlIRNIONs,Lunenburg Library 20th Anniversary Celebration Kickoff and Presentation,not_a_meeting,library_program,0,2025-10-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
QUAohliJ6fI,446,Shrieks and Krieks 10.18.25,https://www.youtube.com/watch?v=QUAohliJ6fI,Shrieks and Krieks,not_a_meeting,community_event,0,2025-10-18,title (mm.dd.yy),,Boys and Girls Club Halloween event,model,claude-opus-5 (1M context),2026-09-08
26YC1Nuj24I,447,LHS Girls Soccer Senior Night 10.20.25,https://www.youtube.com/watch?v=26YC1Nuj24I,LHS Girls Soccer Senior Night,not_a_meeting,school_sports,0,2025-10-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Ws9zywTJqIs,448,Municipal Building Design Committee 10.20.25,https://www.youtube.com/watch?v=Ws9zywTJqIs,Municipal Building Design Committee,meeting,regular,1,2025-10-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
r1ecCkhjdp4,449,Architectural Preservation District Commission 10.20.25,https://www.youtube.com/watch?v=r1ecCkhjdp4,Architectural Preservation District Commission,meeting,regular,1,2025-10-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
275YF2yCIKw,450,Healthy Lifestyle Choices as We Age  10.16.25,https://www.youtube.com/watch?v=275YF2yCIKw,Healthy Lifestyle Choices as We Age,not_a_meeting,senior_center,0,2025-10-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
4sOnEhLYjmo,451,School Committee 10.15.25,https://www.youtube.com/watch?v=4sOnEhLYjmo,School Committee,meeting,regular,1,2025-10-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
25liygw5YfU,452,Board Of Assessors 10.16.25,https://www.youtube.com/watch?v=25liygw5YfU,Board Of Assessors,meeting,regular,1,2025-10-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
QaFPA68URqY,453,Medicare Open Enrollment and New Plans Presentation 10.15.25,https://www.youtube.com/watch?v=QaFPA68URqY,Medicare Open Enrollment and New Plans Presentation,not_a_meeting,senior_center,0,2025-10-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Lmdbk6wNKQc,454,Master Plan Steering Committee 10.15.25,https://www.youtube.com/watch?v=Lmdbk6wNKQc,Master Plan Steering Committee,meeting,regular,1,2025-10-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
yDzKXkjJjnw,455,Conservation Commission 10.15.25,https://www.youtube.com/watch?v=yDzKXkjJjnw,Conservation Commission,meeting,regular,1,2025-10-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
DkFQW0c9ou4,456,Select Board 10.14.25,https://www.youtube.com/watch?v=DkFQW0c9ou4,Select Board,meeting,regular,1,2025-10-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
SmlTZn1A5M4,457,Economic Development Committee 10.14.25,https://www.youtube.com/watch?v=SmlTZn1A5M4,Economic Development Committee,meeting,regular,1,2025-10-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
o28iO7hwN1I,458,Sewer Commission 10.14.25,https://www.youtube.com/watch?v=o28iO7hwN1I,Sewer Commission,meeting,regular,1,2025-10-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
bp9W0BRL7Q0,459,Council on Aging 10.14.25,https://www.youtube.com/watch?v=bp9W0BRL7Q0,Council on Aging,meeting,regular,1,2025-10-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
1tpPBTzeVBg,460,LHS Varsity Football vs Abby Kelley Foster Regional Charter School 10.10.25,https://www.youtube.com/watch?v=1tpPBTzeVBg,LHS Varsity Football vs Abby Kelley Foster Regional Charter School,not_a_meeting,school_sports,0,2025-10-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ij1bfNLrBiI,461,Finance Committee 10.09.25,https://www.youtube.com/watch?v=ij1bfNLrBiI,Finance Committee,meeting,regular,1,2025-10-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
78zFGmHjrqw,462,Trust Funds Commission 10.09.25,https://www.youtube.com/watch?v=78zFGmHjrqw,Trust Funds Commission,meeting,regular,1,2025-10-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
oYTpVdA8WsY,463,Water District 10.08.25,https://www.youtube.com/watch?v=oYTpVdA8WsY,Water District,meeting,regular,1,2025-10-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
vrnH1vUnYMg,464,Open Space Committee 10.08.25,https://www.youtube.com/watch?v=vrnH1vUnYMg,Open Space Committee,meeting,regular,1,2025-10-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
YzleYnKjpus,465,"Lunenburg Storytime - The Books We Love, Season 6 Episode 2",https://www.youtube.com/watch?v=YzleYnKjpus,"Lunenburg Storytime - The Books We Love, Season 6 Episode 2",not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
h2XwBjhMCiI,466,Select Board 10.07.25,https://www.youtube.com/watch?v=h2XwBjhMCiI,Select Board,meeting,regular,1,2025-10-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
bVOoXD9BINA,467,"Lunenburg Town Manager's Report for October 7th, 2025",https://www.youtube.com/watch?v=bVOoXD9BINA,Lunenburg Town Manager's Report for,not_a_meeting,town_programming,0,2025-10-07,title (month name),,,model,claude-opus-5 (1M context),2026-09-08
r34bkIVlcjc,468,PACC 10.06.25,https://www.youtube.com/watch?v=r34bkIVlcjc,PACC,meeting,regular,1,2025-10-06,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
pRTAXw3D3aA,469,Board of Assessors 10.01.25,https://www.youtube.com/watch?v=pRTAXw3D3aA,Board of Assessors,meeting,regular,1,2025-10-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
9PPe7uMWAq4,470,School Committee 10.01.25,https://www.youtube.com/watch?v=9PPe7uMWAq4,School Committee,meeting,regular,1,2025-10-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
nht3nghb4DI,471,Conservation Commission 10.01.25,https://www.youtube.com/watch?v=nht3nghb4DI,Conservation Commission,meeting,regular,1,2025-10-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
_9ChgMnlldY,472,George Boutwell - Hiding in Plain Sight,https://www.youtube.com/watch?v=_9ChgMnlldY,George Boutwell - Hiding in Plain Sight,not_a_meeting,community_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
TiZDcdd4iZ0,473,Open Space Committee 09.03.25,https://www.youtube.com/watch?v=TiZDcdd4iZ0,Open Space Committee,meeting,regular,1,2025-09-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
XNXWeO5_wLI,474,Tri-Board 09.30.25,https://www.youtube.com/watch?v=XNXWeO5_wLI,Tri-Board,meeting,joint,1,2025-09-30,title (mm.dd.yy),,the body is tri-board; its three constituents are expanded from the registry,model,claude-opus-5 (1M context),2026-09-08
si5U6MiSnts,475,Sewer Commission 09.30.25,https://www.youtube.com/watch?v=si5U6MiSnts,Sewer Commission,meeting,regular,1,2025-09-30,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
wgCT3S4TZpo,476,Municipal Building Design Committee 09.29.25,https://www.youtube.com/watch?v=wgCT3S4TZpo,Municipal Building Design Committee,meeting,regular,1,2025-09-29,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
zzCAHD-g5ns,477,LHS Football vs Fitchburg HS 09.26.25,https://www.youtube.com/watch?v=zzCAHD-g5ns,LHS Football vs Fitchburg HS,not_a_meeting,school_sports,0,2025-09-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
VXWowtt8CtI,478,Cemetery Commission 09.25.25,https://www.youtube.com/watch?v=VXWowtt8CtI,Cemetery Commission,meeting,regular,1,2025-09-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
hulpCXKRw6M,479,LHS Girls Field Hockey vs Narragansett Regnl HS 09.26.25,https://www.youtube.com/watch?v=hulpCXKRw6M,LHS Girls Field Hockey vs Narragansett Regnl HS,not_a_meeting,school_sports,0,2025-09-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
GFZMeFuZuvY,480,Lunenburg Agricultural Fair 09.27.25,https://www.youtube.com/watch?v=GFZMeFuZuvY,Lunenburg Agricultural Fair,not_a_meeting,community_event,0,2025-09-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Q-XzsLPvKeI,481,Stormwater Task Force 09.25.25,https://www.youtube.com/watch?v=Q-XzsLPvKeI,Stormwater Task Force,meeting,regular,1,2025-09-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
4t1rFrF7I5A,482,Finance Committee 09.25.25,https://www.youtube.com/watch?v=4t1rFrF7I5A,Finance Committee,meeting,regular,1,2025-09-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
_iaoOvLJiI4,483,Sultana - History and Legends Through Song 09.24.25,https://www.youtube.com/watch?v=_iaoOvLJiI4,Sultana - History and Legends Through Song,not_a_meeting,community_event,0,2025-09-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
tsy_zcnmhTo,484,Water District 09.24.25,https://www.youtube.com/watch?v=tsy_zcnmhTo,Water District,meeting,regular,1,2025-09-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
pKVcHwJVQYc,485,Master Plan Steering Committee 09.24.25  ZOOM FILE,https://www.youtube.com/watch?v=pKVcHwJVQYc,Master Plan Steering Committee ZOOM FILE,meeting,regular,1,2025-09-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
5ikJO7zsjR0,486,Master Plan Steering Committee 9.24.25 (See Description),https://www.youtube.com/watch?v=5ikJO7zsjR0,Master Plan Steering Committee (See Description),meeting,regular,1,2025-09-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
F9NMA6GA0-g,487,Parks Commission 09.24.25,https://www.youtube.com/watch?v=F9NMA6GA0-g,Parks Commission,meeting,regular,1,2025-09-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
OaIlqbph2ok,488,Zoning Board of Appeals 09.24.25,https://www.youtube.com/watch?v=OaIlqbph2ok,Zoning Board of Appeals,meeting,regular,1,2025-09-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ykPNHF0VSko,489,"Lunenburg Town Manager's Report - September 23rd, 2025",https://www.youtube.com/watch?v=ykPNHF0VSko,Lunenburg Town Manager's Report,not_a_meeting,town_programming,0,2025-09-23,title (month name),,"a Town Manager segment, not the meeting record",model,claude-opus-5 (1M context),2026-09-08
ESaeqndWHmo,490,Select Board 09.23.25,https://www.youtube.com/watch?v=ESaeqndWHmo,Select Board,meeting,regular,1,2025-09-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
adjZtGS0y9g,491,10th Annual Tea 09.22.25,https://www.youtube.com/watch?v=adjZtGS0y9g,10th Annual Tea,not_a_meeting,senior_center,0,2025-09-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
13x_qQgcs8s,492,Caregivers Resource Connection 09.17.25,https://www.youtube.com/watch?v=13x_qQgcs8s,Caregivers Resource Connection,not_a_meeting,senior_center,0,2025-09-17,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
yX-Mp9GAGh0,493,Planning Board 09.22.25,https://www.youtube.com/watch?v=yX-Mp9GAGh0,Planning Board,meeting,regular,1,2025-09-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
3uSaNV06sxk,494,PACC 09.22.25,https://www.youtube.com/watch?v=3uSaNV06sxk,PACC,meeting,regular,1,2025-09-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
98AtXrld0cU,495,LHS Blue Knights Football vs Gardner HS Wildcats 09.19.25,https://www.youtube.com/watch?v=98AtXrld0cU,LHS Blue Knights Football vs Gardner HS Wildcats,not_a_meeting,school_sports,0,2025-09-19,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
1fjsnvjMFEo,496,School Committee 09.17.25,https://www.youtube.com/watch?v=1fjsnvjMFEo,School Committee,meeting,regular,1,2025-09-17,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
TsMhItPmnFA,497,Conservation Commission 09.17.25,https://www.youtube.com/watch?v=TsMhItPmnFA,Conservation Commission,meeting,regular,1,2025-09-17,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
zkc_88kf1F4,498,LHS Girls Soccer vs. Tyngsboro 09.16.25,https://www.youtube.com/watch?v=zkc_88kf1F4,LHS Girls Soccer vs. Tyngsboro,not_a_meeting,school_sports,0,2025-09-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
-aQaSmZD8mQ,499,Municipal Building Design Committee 09.15.25,https://www.youtube.com/watch?v=-aQaSmZD8mQ,Municipal Building Design Committee,meeting,regular,1,2025-09-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
